,id,url,location,job_title,company,summary
444,444,http://www.indeed.com/rc/clk?jk=7c2074a983bcd24b&fccid=60abbd58e00d8368&vjs=3,"Minneapolis, MN",Full Stack Developer (LAMP),Mobile Realty Apps,have you ever been frustrated by the home buying process as you’re searching for your next home condo or apartment and think that technology could improve the experience if you have used the edina realty themlsonline.com re max results or homespotter app you are familiar with our work. homespotter… is a funded startup with significant continued growth and recognized success is a thought leader in mobile first real estate search and collaboration is growing our team through 2018 and beyond you… want to be part of a successful startup and enjoy a fast pace style of working find yourself thinking about ways technology can fix “old school” problems take pride in your attention to detail are known as a “jack of all trades” that likes to try new things take risks and try again when you fail communicate well make commitments and follow through on them we are looking for mid to senior level developers. or if you are a junior level developer determined to operate at a high level we want to chat with you too. experience is not based on a long list of skill sets needed… you already know if you can and want to do this. we are looking for how you fit in our team. you… are an experienced full stack web developer are skilled in writing php and java have deep practical knowledge of linux apache mysql and php can design powerful systems minimizing complexity coupling and risk are proficient in javascript including frameworks like angular html and css know and can articulate the difference between spaghetti code and a well architected application and demonstrate a commitment to constantly improving the quality of software you build may not have the right answer but you definitely know what to ask to get it and most importantly have the tech know how and a desire to learn are a persistent and tenacious problem solver are skilled in writing efficient queries to backend databases like mysql and postgresql
445,445,http://www.indeed.com/rc/clk?jk=499b7b464be010ed&fccid=1380e6cd2edd04c1&vjs=3,"Redwood City, CA",Web Developer/Designer,TDA Group,we are looking for a great web designer with high energy and broad skills who works well with others and has the potential and enthusiasm to learn and grow. since we are a small business you will gain a lot of responsibility quickly. you will have complete production responsibility from start to finish for your projects and work closely with our clients to make sure we meet their needs. requirements advanced knowledge of html and flash javascript cgi and php server side application experience knowledge of multiplatform issues with browsers proficiency with photoshop indesign and illustrator is desirable. please provide links to your online work as part of the application for this position.
446,446,http://www.indeed.com/rc/clk?jk=e7daa6ab6e3c89ad&fccid=5ac146464f2a9d99&vjs=3,"Sunnyvale, CA",Web Developer,Financial Engines,financial engines’ mission is to bring financial wellness and financial help to every american. with nearly 10 million customers financial engines is the leading provider for retirement advice building personalized financial plans powered by our software. as a web developer on the web enrollment team you will design and develop elegant and responsive web applications that provide retirement advice and personalized financial plans to millions of americans. you will join a fast paced team that works together to build and deliver critical customer facing functionality. you'll collaborate with stakeholders across the organization including marketing design & software engineering on how to best delight our customers. responsibilities partner with our marketing and product teams to rapidly scope build test & learn and launch new features acting as key member of teams designing and delivering high quality customer facing features and functionality collaborate with other developers to create responsive well crafted solutions across browsers demonstrate a passion for developing well architected web applications building websitelayouts and advising clients about what would be visually appealing qualifications 3+ years of professional or open source experience developing responsive mobile first web applications in object oriented javascript html and css strong front end development skill and hands on experience in the development of a web application. well architected performant and responsive sites using html css javascript angular or other related languages strong expertise and experience in developing complex web applications with mobile first and responsive design techniques brainstorming creative options and ideas with marketing teams ability to look into website usage data and make data driven decision proficient understanding of code versioning tools such as git bs ms in computer science or equivalent work experience experience with integrating with restful or graphql based apis experience with performance optimization is a plus. familiarity with java and sql about financial engines financial engines is america’s largest independent investment advisor 1 . we help people achieve greater financial clarity by providing comprehensive financial planning and professional investment management and advice. headquartered in sunnyvale ca financial engines was co founded in 1996 by nobel prize winning economist william f. sharpe. we currently offer financial help to more than 9.5 million people across over 700 companies including 146 of the fortune 500 . our unique approach combined with powerful online services dedicated advisors and personal attention promotes greater financial wellness and helps more americans to meet their financial goals. for more information please visit www.financialengines.com . all advisory services provided by financial engines advisors l.l.c. financial engines does not guarantee future results. 1 for independence methodology and ranking see investmentnews center http data.investmentnews.com ria .
447,447,http://www.indeed.com/rc/clk?jk=b3f65d401addee11&fccid=4e586cc532dfbb63&vjs=3,"Topeka, KS",WordPress Web Developer,Imagemakers,you'll work with our award winning designers and developers to create custom wordpress sites. you'll write elegant code. and you will optimize sites for usability search engines and accessibility and update existing sites. wordpress web developer programmer.
448,448,http://www.indeed.com/rc/clk?jk=31ad19b645c62055&fccid=5015daced782290d&vjs=3,"Glastonbury, CT",Full Stack Web Developer,Selective Insurance Group,selective insurance is looking for a full stack web developer to join a newly formed team whose mission is to re architect design and modernize one of the company’s core business systems. this role will be critical to the success of the initiative since it will have responsibility for both identifying technical solutions as well as implementing the application. the ideal candidate for this position must possess a strong technical background including experience developing proof of concepts selecting tools recommending design patterns integrating enterprise applications and designing and developing layered applications. since the target state for the application will be web enabled and service based the full stack web developer should have experience working on multiple web and or service based projects of medium to large scale; ideally from project inception to release. the role also calls for an individual who can effectively communicate across multiple teams solve complex issues and mentor other development team members. responsibilities work with application architects enterprise architects and senior development staff to define and design the future state target application architecture for the new application. evaluate design patterns integration patterns and enterprise software and make recommendations for use in the application. run proof of concepts poc for new solutions where necessary to determine feasibility and fit into selective’s environment. create system design develop and test unit integration etc. code in accordance with development team standards. resolve challenging coding issues for other development team members on the project. participate in code level and system level hardening activities for the new application. actively reduce technical debt across the applicaiton throughout the project life cycle. identify any technical risks or gaps within the system and recommend alternate mitigation approaches. partner with other it teams to advance the technical requirements of the system. build and maintain strong working relationships with the key it teams. work with key business stakeholders to understand business needs and identify new solutions to key business needs. openly share ideas on new approaches with the team and mentor other team members on development best practices. qualifications college degree in computer science management information science business administration or related field preferred. a minimum of 7 years’ experience in software application development and maintenance required along with strong database skills. required expert asp.net mvc c# skills full stack developer ui business tier service tier database working knowledge of front end development using bootstrap html5 css expert javascript jquery skills advanced knowledge of oracle or sql server including t sql or pl sql excellent verbal and written communication skills experience working on geographically distributed teams excellent problem solving skills 2 or more large web project implementations lead developer role e.g. establishing development standards mentoring team members in design development best practices application conversion to web mvc a plus advanced middle tier development skills using webapi 2 rest soap experience with multiple integration patterns and techniques advanced experience with source code control and unit testing knowledge of design patterns object oriented design & programming ood & oop use of solid and dry design principles experience designing and implementing complex solutions using object oriented design & programming ood & oop preferred angularjs experience working with onshore offshore teams iib mq experience experience working on or with agile teams experience with continuous integration experience implementing clean coding best practices via code reviews and code inspection tools knowledge of event driven architecture and messaging patterns experience with web security owasp experience with application security such as saml sso oauth 2 or api security selective is an equal employment opportunity employer. selective maintains a drug free workplace #li bb1
449,449,http://www.indeed.com/rc/clk?jk=36fdd40baa78b6b1&fccid=1ac7fadaf71de79c&vjs=3,"Eunice, LA",Web Developer,Louisiana State University,job posting title web developer position type professional unclassified department lsue chancellor department of information technologies stephen s heyward 00010691 work location lsu eunice pay grade professional lsu eunice is seeking a web developer reporting to the director of information technology. he she will help develop websites and applications that support effective and efficient institutional areas throughout numerous departments across campus. primary responsibilities perform various coding and programming tasks such as design or development of front end and back end websites and applications design develop test and maintain data projects with forms and reports for back and front end connectivity specific programming responsibilities will include html perl asp sql php and java languages web services which may involve coding and integration of text graphics sound and or video develop and maintain the public website’s content management system omniupdate and other websites and applications as needed documents system and functional requirements provide technical support and troubleshooting assistance on software application related issues education and experience required associate’s degree in area related to computer science information systems or engineering. bachelor’s degree preferred. at least 1 year of experience working in a web developer position. technical operational skills such as troubleshooting capacity planning & root cause analysis. multi tasking and prioritization skills. salary range $45 000 $52 000 additional job description special instructions all applicants must submit a letter of application resume copies of official transcript s and three professional references including name title phone number and e mail address. please attach all documents under the resume cv section of your application. original transcript s are required prior to hire. posting date december 13 2017 closing date open until filled if no date specified additional position information background check an offer of employment is contingent on a satisfactory pre employment background check. benefits lsu offers outstanding benefits to eligible employees and their dependents including health life dental and vision insurance; flexible spending accounts; retirement options; various leave options; paid holidays; wellness benefits; tuition exemption for qualified positions; training and development opportunities; employee discounts; and more essential position y n no eeo statement lsu is committed to diversity and is an equal opportunity equal access employer. hcm contact information questions or concerns can be directed to the lsu human resources management office at 225 578 8200 or emailed hr@lsu.edu
450,450,http://www.indeed.com/rc/clk?jk=a6f3d37917615d6b&fccid=88e8a91c8a5af093&vjs=3,"Dayton, OH",Full Stack Web Developer,Radiance Technologies Inc.,radiance technologies is an employee owned company with benefits that are unmatched by most companies in the dayton oh area. employee ownership generous 401k full health dental life vision insurance benefits interesting assignments educational reimbursement competitive salaries and a pleasant work environment combine to make radiance technologies a great place to work and succeed. the full stack web developer will support the national air and space intelligence center nasic by performing software development activities focused on bringing key analytical tools to the web. successful candidates will perform front and back end web based software development and work with our customers to define requirements. they will work on a collaborative agile scrum development team and will have strong problem solving and critical thinking skills. work location may be at nasic facilities the radiance offices or a combination of both. flexibility and the ability to work on a wide range of development platforms and software is a must. successful candidates will have the following behavioral competencies great attitude with high degree of customer focus flexible and adaptable to changing priorities team player supportive and cooperative with coworkers reliable and committed to getting the job done self managed; able to work independently or with a team as required job responsibilities development of web user interfaces as well as back end services contribute to requirements gathering and analysis activities such as storyboarding developing use cases and creating functional requirements specifications integrate capabilities with external services and tools installation of software at the nasic facility desired qualifications experience with jira bug issue tracking software experience using docker and apache mesos experience with hadoop linux proficiency required skills bachelor's degree in computer science graphic arts web design or relevant technical field active top secret security clearance with sci eligibility required experience minimum 2 years of web development experience experience in agile software development methodologies proficient experience using advanced javascript libraries and frameworks such as angularjs extjs nodejs bootstrap django or similar experience with git or other similar version control software experience with apache kafka message broker or other message queuing products such as jms or activemq
451,451,http://www.indeed.com/rc/clk?jk=ae7e074ee9846ca8&fccid=9cf119eef3c054dc&vjs=3,"Englewood, CO",PHP Web Developer,Dubtel Consulting Inc,if you are a php developer with 3+ years' experience please read on based in englewood we are an energetic hard working team in the dtc. we are seeking a self motivated web developer talented in php and javascript to help us keep up with growth. top reasons to work with us competitive salary doe dynamic and exciting work environment stability great product and great brand what you need for this position 3+ years software development experience with a heavy focus in php and javascript and knowledge of the following mysql jquery bootstrap foundation git so if you are a php developer with experience please apply today applicants must be authorized to work in the u.s.
452,452,http://www.indeed.com/rc/clk?jk=8ba6d6767b5f384d&fccid=f5c627fc469f5614&vjs=3,California,Web Developer,Ingic,ingic is on the lookout for a talented web developer who is passionate about building dynamic user interfaces and experiences that are engaging functional and fun. as a web developer you will be part of a collaborative team creating new ui business solution ideations and interactive visual concepts as well producing ux requirements visual designs and production ready high fidelity web prototypes for various existing client projects. additionally you will be required to iterative creation of visual designs and web prototypes to support business concept development for the client translation of business and ux requirements into high fidelity pixel perfect visual designs branding and interactive prototypes in support of on going client software projects testing and support of production ready web prototypes for both requirements and production development iterations support for usability testing software and data collection tools as needed project estimation of visual design web prototyping and production development support requirements experience hand coding html css and javascript based on web standards and best practices for scalability and accessibility. must have an expert knowledge of building cross browser user interfaces. ability to rapidly iterate through prototypes expert knowledge of javascript and ui libraries such as jquery jquery mobile experience building custom ui widgets using jquery stay up to date on new technologies and trends expert knowledge of optimizing client side performance through css optimization techniques and lazy loading company profile ingic is a full service digital agency fabricating one of a kind design and development solutions that excite people. the company comprises of the most talented skilled and experienced professionals from the industry. the company headquarter is located in the state of california. although we operate from three additional offices in the united states and currently own four offices at global destinations including uae ksa singapore and the united kingdom. our team as well as company is constantly evolving and ever expanding. benefits of working at ingic free monthly adventures work in an innovative industry work on projects that matter to you constantly learn about development
453,453,http://www.indeed.com/rc/clk?jk=9740d9e32fb74cd4&fccid=9a8e148d33d5e308&vjs=3,"Lawrence, KS",Web Developer,PlushRugs.com,required experience with html and css. this is a full time or part time position. you will be working closely with our staff and existing software to maintain and develop our site. you should apply if you can demonstrate the following skills with programming languages python preferred . experience with databases. including sql and an orm. familiarity with a templating language. knowledge of an mvc framework.
454,454,http://www.indeed.com/rc/clk?jk=c8bd3fcd563e82d5&fccid=9dc947a49d640d59&vjs=3,"Oklahoma City, OK",Web Developer,University of Oklahoma,"designs prototypes develops and implements web sites and webbased applications utilizing a variety of programming and development tools while applying the principles of information architecture and userinterface design to create intuitive and effective products. 1. application development. analyzes designs constructs and implements webbased applications. 2. project management. guides project management. develops and presents ideas for future development or improvements. determines functional requirements of assigned projects including issues regarding information architecture userinterface design visual design content management programming maintenance support documentation and administration. 3. technology utilization. utilizes appropriate web technologies and tools such as html xhtml css xml iis coldfusion javascript asp asp.net databases and graphic design tools to develop web sites and applications. 4. collaboration. collaborates with clients and other team members to design and develop applications and new webbased information services. informs team of any new information obtained through research or participation in professional development opportunities. 5. communication. communicates with user community through a variety of venues. may include training on the use and maintenance of products. 6. technological awareness. maintains a high level of awareness of new technologies through research and participation in professional development opportunities. 7. equipment maintenance. maintains personal and shared equipment in a proper state of functionality. job requirements required education bachelor's degree in computer science or related field will accept 48 months of experience in successful web application development production and implementation in lieu of bachelor's degree. hiring contingent upon a background check yes special indications none job posting jan 30 2018 ongoing unposting date job description help required attachments documents required for this position are listed under the ""required attachments"" section of this job listing. you will be required to upload and attach these documents in the application process. important all required documents must be attached to your job application or your documents will not be visible to the hiring department"
455,455,http://www.indeed.com/rc/clk?jk=ddfcbd274d307c11&fccid=f0e8d71c0cf20619&vjs=3,"San Jose, CA",Web Developer/UI Developer,etouch,etouch systems www.etouch.net established in 1998 is a technology services company that specializes in digital web engineering. we deliver technology services and accelerate growth for global 1000 companies by solving complex business challenges with breakthrough technical innovations. we partner with leading global hi tech enterprises to service their business and technology needs. we are looking for a web developer ui developer to work in a direct client position. web developer engineer with expertise building and publishing documentation authoring and publishing pipelines from github web based publishing tools and using open source to convert markdown to html and publish to the web. ui development and design for web portal. excellent problem solving and analytical thinking skills. 7+ years experience as a web developer front end developer. strong knowledge in html css jquery and angular.js optional acp adobe cloud platform documentation portal design and development of web based portal to host acp documentation.
456,456,http://www.indeed.com/rc/clk?jk=15612c3e4b689096&fccid=961557f73be1ada9&vjs=3,"Roselle, IL",Web Developer,"Frey Design Group, Inc.",position
457,457,http://www.indeed.com/rc/clk?jk=6f7e6ab20cafcdfa&fccid=c3dda9f226ad7226&vjs=3,"Harrisburg, PA",Jr. Web Developer,WebpageFX,jr. web developer
458,458,http://www.indeed.com/rc/clk?jk=1075686c44d492db&fccid=f61f2c78b8598e19&vjs=3,"San Antonio, TX",Web Developer,ISYS Technologies,minimum clearance required ts sci responsibilities functional responsibilities isys technologies is hiring a web developer. job duties web application development and maintenance support on site primary development languages .net c# or coldfusion provide services for evaluation planning requirements analysis design coding and unit testing system integration testing implementation deploying providing service to providing training for maintaining or updating web based applications or web enabling a current system design and develop web user interfaces ui specific to the application using the interface standards already in place and rapid application development principles to achieve a user friendly interface design utilizing css3 jquery jquery ui and javascript design and develop web based graphics e.g. banners icons buttons backgrounds etc. adhering to standards and style sheets for a unified appearance utilizing adobe photoshop perform web server software e.g. adobe coldfusion microsoft iis etc. installation upgrade and patch management as required coordinating with network administrators to minimize impact on users collaborate with webmasters in the design development and maintenance of websites and webpages to facilitate the distribution of io products and data in a production environment to meet new user needs and respond to anticipate technological innovations monitor server resources to identify utilization consumption trends and projecting when resource utilization consumption will be such that delivery of services by the servers falls below acceptable performance levels coordinate with the database administrator on database requirements design and develop the database schema required to meet the requirements of the application and deploy the database in a production environment coordinate with network administrators on access security requirements required by the intelligence community to ensure data security and availability to all participating organizations access controls shall be put in place via username password or pki login as directed by the government to allow access by only registered users create and maintain developers’ guides and users’ guides conforming to the format provided identify and resolve end user problems and concerns during the rapid application development and deployment phases of the application perform daily inspections of applicable logs to ensure web applications are functioning properly assist with certification and accreditation documentation and assist with maintaining information assurance controls participate in conferences technical interchange meetings and user group meetings as a representative of the customer qualifications experience requirements 7 years of experience in requirements analysis design coding and unit testing system integration testing implementation deploying providing service to providing training for maintaining or updating web based applications. 5 years of experience with .net and or cold fusion experience experience with adobe creative suite photoshop and captivate experience with web server software microsoft internet information server iis web server version 7.5 or higher experience in supporting industry standard software products e.g. perl php java and newer web technologies iat level i certified per dod 8570.01 clearance active top secret with sci eligibility essential requirements physical demands the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job with or without reasonable accommodation. while performing the duties of this job the employee will regularly sit walk stand and climb stairs and steps. may require walking long distance from parking to work station. occasionally movement that requires twisting at the neck and or trunk more than the average person squatting stooping kneeling reaching above the head and forward motion will be required. the employee will continuously be required to repeat the same hand arm or finger motion many times. manual and finger dexterity are essential to this position. specific vision abilities required by this job include close distance depth perception and telling differences among colors. the employee must be able to communicate through speech with clients and public. hearing requirements include conversation in both quiet and noisy environments. lifting may require floor to waist waist to shoulder or shoulder to overhead movement of up to 20 pounds. this position demands tolerance for various levels of mental stress. isys technologies is an engineering and information technology company focused on providing services to the federal and state government. isys offers a competitive compensation program and comprehensive benefits package to our employees including health dental vision pto and more. isys technologies is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race color religion sex national origin disability or status as a protected veteran. us citizenship is required.
459,459,http://www.indeed.com/rc/clk?jk=295e2af5d40edb3d&fccid=870f566e8ff563b1&vjs=3,"Providence, RI",Web Developer,SMART Management Inc.,the web developer provides web application development services vital to the delivery of quality software. responsibilities include but not limited to software development provide accurate estimates for user story completion builds quality software that conforms to engineering best practices including writing well documented easily readable code communicates with team members well specifically to understand requirements and to deliver software that meets those needs utilizes common software development design patterns and apis to reduce development time and promote code reusability. has worked in a test driven design environment or fully understands the benefits of doing so. reviews the code of the other developers on the team assessing it for compliance with standards and issues with scalability. participates as a full member of the team takes part in all team activities helps with fixing bugs troubleshooting issues deploying software and other tasks to support the team and meet company goals. background requirements a bachelor's degree in computer science or a related field is required. a minimum of 3 years' experience programming and coding successfully translating business and user needs into logical coding solutions. must have at least 1 year of experience as a developer in an agile environment. must have experience building web platforms service oriented architecture environments or microservice environments from inception to completion. understands and has implemented continuous integration or continuous delivery pipelines. knowledge and application of software engineering best practices and coding standards. knowledge of java and mysql a plus.
460,460,http://www.indeed.com/rc/clk?jk=0febade7cf8f05e4&fccid=94f35998e49393d7&vjs=3,"San Francisco, CA",Web Developer Intern,Giant Creative Strategy,are you ready for a giant experience we’re a proudly fiercely independent agency where your voice and your vision can make a singular difference every day. we’re passionate about helping people supporting and challenging each other and creating amazing work. our internships offer real work on real teams a gorgeous san francisco waterfront location and a chance to learn from the best. as a marketing technology department intern you should be passionate about software development sharing knowledge growing your skills and working with great people the giant web development team is growing and we are looking for extraordinary and enthusiastic developers who enjoy building as much as we do. position objectives develop and master programming skills qualifications experience with react experience with javascript and node fluent with html css solid understanding of how websites work detail oriented and careful attention to readable code be adaptable and able to pick up new techniques giant is an equal opportunity employer and considers applicants for employment without regard to race color religion sex orientation national origin age disability veteran status genetics or any other basis forbidden under federal state or local law. giant considers all qualified applicants in accordance with the san francisco fair chance ordinance.
461,461,http://www.indeed.com/rc/clk?jk=6fd0b50671e8244b&fccid=cbc599d42ca27e0f&vjs=3,"Palmerton, PA",Web Developer,PenTeleData,web developers must be able to work independently as well as in a team environment. responsibilities include meeting with clients project research site design development and testing documentation creation client training site troubleshooting and maintenance. must be able to manage time effectively to handle multiple concurrent projects prioritize and document multiple tasks and work with other departments and partners to meet deadlines. must be detail oriented and possess excellent organizational communication and problem solving skills. please include recent url's of previous work or online portfolio indlp qualifications bachelor’s degree in computer science or 3+ years full time industry experience experience with a variety of content management systems experience with mobile device web development experience with apache web server responsive design microsoft office proficiency knowledge of web security practices knowledge of html html5 css javascript php knowledge of sql knowledge of adobe creative cloud apps knowledge of web content accessibility guidelines high proficiency with adobe photoshop ability to develop for both apache and windows platforms ability to handle cross browser and cross platform issues effectively detail oriented
462,462,http://www.indeed.com/rc/clk?jk=366e2f576d948cce&fccid=e3cf4ede15172803&vjs=3,"Sunnyvale, CA",SR. Front End Web Developer,MetroSys,w2 only description want to change the way that the world interacts with data are you passionate about elegant user interface ui web applications do you want to work with other smart and exciting people who are out to change the way people thinks about data do you want to join innovating fast growing highly profitable business this is a senior team lead ui position. candidates must be self starters with the ability to work hand in hand with product management & technical marketing. rapidly develop features in an agile manner must be the subject matter expert and provide technical guidance where needed. requirements requirements 8 + years strong hands on experience in the development of a web based products 3 + years of experience leading a front end software development teams self motivated with the ability to work independently or jointly in a self directed way. subject matter expert with angular 1.x 2.x bootstrap css html5 and javascript strong experience in developing saas applications in aws and azure strong hands on experience with node.js express.js comprehensive knowledge of best practices in responsive design user interface ui design and illustration experience working with amazon web services ec2 s3 a portfolio of well designed digital assets websites landing pages mobile apps etc. exceptional verbal and written communicator coordinator and organizer with experience getting things done in a fast paced deadline oriented environment; education & experience a minimum 8 years of experience is preferred a bachelor of science degree in electrical engineering or computer science a master degree or a phd; or equivalent experience is required demonstrated ability to have successfully completed multiple moderately complex technical tasks w2 only no c2c or c2h no sponsorship is being offered no recruiters please metrosys is an equal opportunity employer. metrosys does not discriminate in employment on account of race color religion national origin citizenship status ancestry age sex including sexual harassment sexual orientation marital status physical or mental disability military status or unfavorable discharge from military service.
463,463,http://www.indeed.com/rc/clk?jk=9c2d421d5c0e4568&fccid=5cae1fa047211443&vjs=3,Florida,Web Developer Front-End,TBC Corporation,general summary
464,464,http://www.indeed.com/rc/clk?jk=ba849660d2ff20b5&fccid=fde5b10dbdec0475&vjs=3,"Chicago, IL",Web Developer Apprentice,Intrepid Pursuits,our web developer apprentices are junior engineers eager to master the fundamentals of their practice area. the apprentice program builds onto a undergraduate course load or dev bootcamp taking theoretics and applying them to real life development work. the apprentice program equips qualified individuals with the skills they need to join client engagements as productive engineers. during this 12 week training program apprentices will work alongside our team participating in existing client projects. in addition the apprentice class will participate in a capstone project demonstrating the breadth of knowledge he or she has learned over the course of the program. we are currently seeking web developer apprentices for the june august 2018 cohorts. the houston opportunity is perfect for eager ambitious individuals who want to be on the ground floor of a quickly growing team. the office has a scrappy start up feel and the opportunities for advancement are plentiful. your role web developer apprentice seeking a career as a software developer thirst for knowledge and a desire to continue learning thrive in a collaborative environment should care deeply about the quality and aesthetics of code you produce and always strive to be better work closely on a cross functional team including other developers designers project managers qa etc participate in agile scrum sdlc contribute meaningfully to projects participate in code and architecture reviews communicate project plans progress and scope to clients continue learning adding new stacks to our team accept constructive feedback your experience basic qualifications experience working with javascript on either the front end or the back end of a web application interest in learning mean stack bachelor’s degree or equivalent in computer science experience with front end frameworks like react angular or ember a plus set yourself apart preferred skills experience with node.js preferred knowledge of modern javascript including es2017 experience with ruby development is a plus a github account or code samples to share side projects outside of coursework or internships enjoy working a wide variety of projects both short and long term familiar with all phases of software lifecycle agile experience a plus experience with test driven development a plus familiarity with both version control git and one or more cloud hosting providers e.g. heroku are good to haves familiarity with css html jquery a plus benefits medical dental vision plans flexible spending accounts 401k plan with matching pre tax commuter program generous paid time off 9 company observed holidays annual bonus and raise stock purchase program great team events employee assistance program wellness benefits principals only. recruiters please don't contact this job poster. applicants for employment in the us must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the united states and with accenture i.e. h1 b visa f 1 visa opt tn visa or any other non immigrant status . currently not accepting opt students for this program. candidates who are currently employed by a client of accenture or an affiliated accenture business may not be eligible for consideration. accenture is an eeo and affirmative action employer of females minorities veterans individuals with disabilities. equal employment opportunity all employment decisions shall be made without regard to age race creed color religion sex national origin ancestry disability status veteran status sexual orientation gender identity or expression genetic information marital status citizenship status or any other basis as protected by federal state or local law. job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process. accenture is committed to providing veteran employment opportunities to our service men and women.
465,465,http://www.indeed.com/rc/clk?jk=906507044fd3f731&fccid=36b76cf613fccb72&vjs=3,"Philadelphia, PA","Web Developer, School of Medicine (Assoc/Mid/Senior)",University of Pennsylvania Health System,penn medicine's information services is department focuses its efforts on the clinical and financial systems that support the day to day operations of three hospitals several satellite practices and more than 2 000 physicians. this department and school of medicine are actively looking for a web developer to join our team. this role may be filled by a senior web developer mid level web developer or an associate web developer depending on the background and experience of the person selected. responsibilities include but are not limited to the following responsible for academic and administrative web applications related commercial applications or related processes supporting the perelman school of medicine education research and or administrative missionsparticipate in planning development of specifications project plans and other supporting documentation and processes;aid in planning future infrastructure requirements. minimum requirements associate web developer degree requirements and minimum experience required high school diploma or ged required.this is an entry level position requiring classroom or work experience with developing with modern rdms database design and query techniques e.g. stored procedures triggers etc. ; oracle mysql or ms sql is acceptable.this is an entry level position requiring classroom or work experience with multi tiered web application development; experience with php ruby or other scripting languages e.g. perl python etc. is preferred. required skills ability to develop web applications using client side scripting with javascript and html.ability to manage concurrent projects while meeting project deadlines.detail oriented with the ability to work independently or as part of a team.ability to work closely with a team using web development best practices e.g. code reviews test driven development etc. .good analytical and problem solving skills. preferred skills knowledge of academic environments and processes particularly in the areas of student records management faculty recruitment and data management and research environments and the related regulatory frameworks ferpa hipaa fisma .experience with agile development methodologies particularly scrum.experience with open source projects.experience with wiki usage.experience developing mobile web applications and sites. web developer bachelor’s degree required.current internal penn medicine information services division employees may be considered with proof of active and continued enrollment in an approved bachelor degree program.minimum 1 year experience developing with oracle mysql or other advanced rdms including database design.minimum 1 year experience with multi tiered web application development. required skills listed above are also required for this role. in addition to the preferred skills above it's also preferred to have the following minimum of 1 year experience with javascript php ruby or other scripting languages e.g. perl python etc. . senior web developer b.s. in computer or information science or a related field.current internal penn medicine information services division employees may be considered with proof of active and continued enrollment in an approved bachelor degree program.minimum 3 years’ experience developing with modern rdms database design and query techniques e.g. stored procedures triggers etc. ; oracle mysql or ms sql acceptable.minimum 3 years’ experience with multi tiered web application development; experience with php ruby or other scripting languages e.g. perl python etc. . in addition to the required skills listed above this role also requires superior skills in providing project coding timeline estimates.jquery experience preferred. additional information machines tools and or equipment oracle mysql or ms sql database systemsphp ruby and other scripting languages e.g. jquery ajax javascript css templating engines e.g. smarty .programming tools including ides programmer level text editors batch script utilities etc.terminal tools for linux server access.git subversion or other similar version control systems.issue tracking and scrum based project management tools.mac os based windows based or linux based personal computers and or laptops.mac os windows or linux operating systems.ms office suite of applications or comparable open source office suites. we believe that the best care for our patients starts with the best care for our employees. our employee benefits programs help our employees get healthy and stay healthy. we offer a comprehensive compensation and benefits program that includes one of the finest prepaid tuition assistance programs in the region. penn medicine employees are actively engaged and committed to our mission. together we will continue to make medical advances that help people live longer healthier lives. penn medicine http www.pennmedicine.org careers live your life's work eoe aa minority female disabled veteran we are an equal opportunity and affirmative action employer. candidates are considered for employment without regard to race ethnicity color sex sexual orientation gender identity religion national origin ancestry age disability marital status familial status genetic information domestic or sexual violence victim status citizenship status military status status as a protected veteran or any other status protected by applicable law.
